"","season","games","name","playerId","data.draftYear","data.playerId","data.playerName","data.roundNumber","data.overallPickNumber","data.pickInRound","data.height","data.weight","data.position"
"8193","20142015",82,"National Hockey League",8475235,2009,8475235,"Nicolas Deslauriers",3,84,23,73,200,"D"
"8194","20152016",70,"National Hockey League",8475235,2009,8475235,"Nicolas Deslauriers",3,84,23,73,200,"D"
"8195","20162017",42,"National Hockey League",8475235,2009,8475235,"Nicolas Deslauriers",3,84,23,73,200,"D"
"8196","20172018",58,"National Hockey League",8475235,2009,8475235,"Nicolas Deslauriers",3,84,23,73,200,"D"
"8197","20182019",48,"National Hockey League",8475235,2009,8475235,"Nicolas Deslauriers",3,84,23,73,200,"D"
"8198","20192020",59,"National Hockey League",8475235,2009,8475235,"Nicolas Deslauriers",3,84,23,73,200,"D"
"8199","20202021",49,"National Hockey League",8475235,2009,8475235,"Nicolas Deslauriers",3,84,23,73,200,"D"
"8200","20212022",61,"National Hockey League",8475235,2009,8475235,"Nicolas Deslauriers",3,84,23,73,200,"D"
"8201","20212022",20,"National Hockey League",8475235,2009,8475235,"Nicolas Deslauriers",3,84,23,73,200,"D"
"8202","20222023",62,"National Hockey League",8475235,2009,8475235,"Nicolas Deslauriers",3,84,23,73,200,"D"
"8203","20112012",30,"National Hockey League",8475236,2009,8475236,"Cody Eakin",3,85,24,71,176,"C"
"8204","20122013",48,"National Hockey League",8475236,2009,8475236,"Cody Eakin",3,85,24,71,176,"C"
"8205","20132014",81,"National Hockey League",8475236,2009,8475236,"Cody Eakin",3,85,24,71,176,"C"
"8206","20142015",78,"National Hockey League",8475236,2009,8475236,"Cody Eakin",3,85,24,71,176,"C"
"8207","20152016",82,"National Hockey League",8475236,2009,8475236,"Cody Eakin",3,85,24,71,176,"C"
"8208","20162017",60,"National Hockey League",8475236,2009,8475236,"Cody Eakin",3,85,24,71,176,"C"
"8209","20172018",80,"National Hockey League",8475236,2009,8475236,"Cody Eakin",3,85,24,71,176,"C"
"8210","20182019",78,"National Hockey League",8475236,2009,8475236,"Cody Eakin",3,85,24,71,176,"C"
"8211","20192020",41,"National Hockey League",8475236,2009,8475236,"Cody Eakin",3,85,24,71,176,"C"
"8212","20192020",8,"National Hockey League",8475236,2009,8475236,"Cody Eakin",3,85,24,71,176,"C"
"8213","20202021",46,"National Hockey League",8475236,2009,8475236,"Cody Eakin",3,85,24,71,176,"C"
"8214","20212022",69,"National Hockey League",8475236,2009,8475236,"Cody Eakin",3,85,24,71,176,"C"
"8215","20112012",15,"National Hockey League",8475231,2009,8475231,"Casey Cizikas",4,92,1,70,193,"C"
"8216","20122013",45,"National Hockey League",8475231,2009,8475231,"Casey Cizikas",4,92,1,70,193,"C"
"8217","20132014",80,"National Hockey League",8475231,2009,8475231,"Casey Cizikas",4,92,1,70,193,"C"
"8218","20142015",70,"National Hockey League",8475231,2009,8475231,"Casey Cizikas",4,92,1,70,193,"C"
"8219","20152016",80,"National Hockey League",8475231,2009,8475231,"Casey Cizikas",4,92,1,70,193,"C"
"8220","20162017",59,"National Hockey League",8475231,2009,8475231,"Casey Cizikas",4,92,1,70,193,"C"
"8221","20172018",64,"National Hockey League",8475231,2009,8475231,"Casey Cizikas",4,92,1,70,193,"C"
"8222","20182019",73,"National Hockey League",8475231,2009,8475231,"Casey Cizikas",4,92,1,70,193,"C"
"8223","20192020",48,"National Hockey League",8475231,2009,8475231,"Casey Cizikas",4,92,1,70,193,"C"
"8224","20202021",56,"National Hockey League",8475231,2009,8475231,"Casey Cizikas",4,92,1,70,193,"C"
"8225","20212022",74,"National Hockey League",8475231,2009,8475231,"Casey Cizikas",4,92,1,70,193,"C"
"8226","20222023",63,"National Hockey League",8475231,2009,8475231,"Casey Cizikas",4,92,1,70,193,"C"
"8227","20112012",31,"National Hockey League",8475233,2009,8475233,"David Savard",4,94,3,73,200,"D"
"8228","20122013",4,"National Hockey League",8475233,2009,8475233,"David Savard",4,94,3,73,200,"D"
"8229","20132014",70,"National Hockey League",8475233,2009,8475233,"David Savard",4,94,3,73,200,"D"
"8230","20142015",82,"National Hockey League",8475233,2009,8475233,"David Savard",4,94,3,73,200,"D"
"8231","20152016",65,"National Hockey League",8475233,2009,8475233,"David Savard",4,94,3,73,200,"D"
"8232","20162017",74,"National Hockey League",8475233,2009,8475233,"David Savard",4,94,3,73,200,"D"
"8233","20172018",81,"National Hockey League",8475233,2009,8475233,"David Savard",4,94,3,73,200,"D"
"8234","20182019",82,"National Hockey League",8475233,2009,8475233,"David Savard",4,94,3,73,200,"D"
"8235","20192020",68,"National Hockey League",8475233,2009,8475233,"David Savard",4,94,3,73,200,"D"
"8236","20202021",40,"National Hockey League",8475233,2009,8475233,"David Savard",4,94,3,73,200,"D"
"8237","20202021",14,"National Hockey League",8475233,2009,8475233,"David Savard",4,94,3,73,200,"D"
"8238","20212022",62,"National Hockey League",8475233,2009,8475233,"David Savard",4,94,3,73,200,"D"
"8239","20222023",47,"National Hockey League",8475233,2009,8475233,"David Savard",4,94,3,73,200,"D"
"8240","20152016",7,"National Hockey League",8475234,2009,8475234,"J-F Berube",4,95,4,73,168,"G"
"8241","20162017",14,"National Hockey League",8475234,2009,8475234,"J-F Berube",4,95,4,73,168,"G"
"8242","20172018",13,"National Hockey League",8475234,2009,8475234,"J-F Berube",4,95,4,73,168,"G"
"8243","20212022",6,"National Hockey League",8475234,2009,8475234,"J-F Berube",4,95,4,73,168,"G"
"8244","20132014",18,"National Hockey League",8475223,2009,8475223,"Linden Vey",4,96,5,72,181,"RW"
"8245","20142015",75,"National Hockey League",8475223,2009,8475223,"Linden Vey",4,96,5,72,181,"RW"
"8246","20152016",41,"National Hockey League",8475223,2009,8475223,"Linden Vey",4,96,5,72,181,"RW"
"8247","20162017",4,"National Hockey League",8475223,2009,8475223,"Linden Vey",4,96,5,72,181,"RW"
"8248","20132014",26,"National Hockey League",8475224,2009,8475224,"Jordan Szwarz",4,97,6,71,189,"RW"
"8249","20142015",9,"National Hockey League",8475224,2009,8475224,"Jordan Szwarz",4,97,6,71,189,"RW"
"8250","20172018",12,"National Hockey League",8475224,2009,8475224,"Jordan Szwarz",4,97,6,71,189,"RW"
"8251","20192020",3,"National Hockey League",8475224,2009,8475224,"Jordan Szwarz",4,97,6,71,189,"RW"
"8252","20112012",72,"National Hockey League",8475225,2009,8475225,"Craig Smith",4,98,7,73,189,"C"
"8253","20122013",44,"National Hockey League",8475225,2009,8475225,"Craig Smith",4,98,7,73,189,"C"
"8254","20132014",79,"National Hockey League",8475225,2009,8475225,"Craig Smith",4,98,7,73,189,"C"
"8255","20142015",82,"National Hockey League",8475225,2009,8475225,"Craig Smith",4,98,7,73,189,"C"
"8256","20152016",82,"National Hockey League",8475225,2009,8475225,"Craig Smith",4,98,7,73,189,"C"
"8257","20162017",78,"National Hockey League",8475225,2009,8475225,"Craig Smith",4,98,7,73,189,"C"
"8258","20172018",79,"National Hockey League",8475225,2009,8475225,"Craig Smith",4,98,7,73,189,"C"
"8259","20182019",76,"National Hockey League",8475225,2009,8475225,"Craig Smith",4,98,7,73,189,"C"
"8260","20192020",69,"National Hockey League",8475225,2009,8475225,"Craig Smith",4,98,7,73,189,"C"
"8261","20202021",54,"National Hockey League",8475225,2009,8475225,"Craig Smith",4,98,7,73,189,"C"
"8262","20212022",74,"National Hockey League",8475225,2009,8475225,"Craig Smith",4,98,7,73,189,"C"
"8263","20222023",42,"National Hockey League",8475225,2009,8475225,"Craig Smith",4,98,7,73,189,"C"
"8264","20222023",3,"National Hockey League",8475225,2009,8475225,"Craig Smith",4,98,7,73,189,"C"
"8265","20152016",64,"National Hockey League",8475227,2009,8475227,"Chris Wideman",4,100,9,70,170,"D"
"8266","20162017",76,"National Hockey League",8475227,2009,8475227,"Chris Wideman",4,100,9,70,170,"D"
"8267","20172018",16,"National Hockey League",8475227,2009,8475227,"Chris Wideman",4,100,9,70,170,"D"
"8268","20182019",19,"National Hockey League",8475227,2009,8475227,"Chris Wideman",4,100,9,70,170,"D"
"8269","20182019",5,"National Hockey League",8475227,2009,8475227,"Chris Wideman",4,100,9,70,170,"D"
"8270","20182019",1,"National Hockey League",8475227,2009,8475227,"Chris Wideman",4,100,9,70,170,"D"
"8271","20212022",64,"National Hockey League",8475227,2009,8475227,"Chris Wideman",4,100,9,70,170,"D"
"8272","20222023",32,"National Hockey League",8475227,2009,8475227,"Chris Wideman",4,100,9,70,170,"D"
"8273","20112012",2,"National Hockey League",8475218,2009,8475218,"Mattias Ekholm",4,102,11,76,196,"D"
"8274","20122013",1,"National Hockey League",8475218,2009,8475218,"Mattias Ekholm",4,102,11,76,196,"D"
"8275","20132014",62,"National Hockey League",8475218,2009,8475218,"Mattias Ekholm",4,102,11,76,196,"D"
"8276","20142015",80,"National Hockey League",8475218,2009,8475218,"Mattias Ekholm",4,102,11,76,196,"D"
"8277","20152016",82,"National Hockey League",8475218,2009,8475218,"Mattias Ekholm",4,102,11,76,196,"D"
"8278","20162017",82,"National Hockey League",8475218,2009,8475218,"Mattias Ekholm",4,102,11,76,196,"D"
"8279","20172018",81,"National Hockey League",8475218,2009,8475218,"Mattias Ekholm",4,102,11,76,196,"D"
"8280","20182019",80,"National Hockey League",8475218,2009,8475218,"Mattias Ekholm",4,102,11,76,196,"D"
"8281","20192020",68,"National Hockey League",8475218,2009,8475218,"Mattias Ekholm",4,102,11,76,196,"D"
"8282","20202021",48,"National Hockey League",8475218,2009,8475218,"Mattias Ekholm",4,102,11,76,196,"D"
"8283","20212022",76,"National Hockey League",8475218,2009,8475218,"Mattias Ekholm",4,102,11,76,196,"D"
"8284","20222023",57,"National Hockey League",8475218,2009,8475218,"Mattias Ekholm",4,102,11,76,196,"D"
"8285","20222023",1,"National Hockey League",8475218,2009,8475218,"Mattias Ekholm",4,102,11,76,196,"D"
"8286","20112012",1,"National Hockey League",8475219,2009,8475219,"Kristopher Foucault",4,103,12,73,202,"LW"
"8287","20112012",14,"National Hockey League",8475220,2009,8475220,"Marcus Foligno",4,104,13,74,215,"LW"
"8288","20122013",47,"National Hockey League",8475220,2009,8475220,"Marcus Foligno",4,104,13,74,215,"LW"
"8289","20132014",74,"National Hockey League",8475220,2009,8475220,"Marcus Foligno",4,104,13,74,215,"LW"
"8290","20142015",57,"National Hockey League",8475220,2009,8475220,"Marcus Foligno",4,104,13,74,215,"LW"
"8291","20152016",75,"National Hockey League",8475220,2009,8475220,"Marcus Foligno",4,104,13,74,215,"LW"
"8292","20162017",80,"National Hockey League",8475220,2009,8475220,"Marcus Foligno",4,104,13,74,215,"LW"
"8293","20172018",77,"National Hockey League",8475220,2009,8475220,"Marcus Foligno",4,104,13,74,215,"LW"
"8294","20182019",82,"National Hockey League",8475220,2009,8475220,"Marcus Foligno",4,104,13,74,215,"LW"
"8295","20192020",59,"National Hockey League",8475220,2009,8475220,"Marcus Foligno",4,104,13,74,215,"LW"
"8296","20202021",39,"National Hockey League",8475220,2009,8475220,"Marcus Foligno",4,104,13,74,215,"LW"
"8297","20212022",74,"National Hockey League",8475220,2009,8475220,"Marcus Foligno",4,104,13,74,215,"LW"
"8298","20222023",48,"National Hockey League",8475220,2009,8475220,"Marcus Foligno",4,104,13,74,215,"LW"
"8299","20122013",8,"National Hockey League",8475222,2009,8475222,"Sami Vatanen",4,106,15,69,163,"D"
"8300","20132014",48,"National Hockey League",8475222,2009,8475222,"Sami Vatanen",4,106,15,69,163,"D"
"8301","20142015",67,"National Hockey League",8475222,2009,8475222,"Sami Vatanen",4,106,15,69,163,"D"
"8302","20152016",71,"National Hockey League",8475222,2009,8475222,"Sami Vatanen",4,106,15,69,163,"D"
"8303","20162017",71,"National Hockey League",8475222,2009,8475222,"Sami Vatanen",4,106,15,69,163,"D"
"8304","20172018",15,"National Hockey League",8475222,2009,8475222,"Sami Vatanen",4,106,15,69,163,"D"
"8305","20172018",57,"National Hockey League",8475222,2009,8475222,"Sami Vatanen",4,106,15,69,163,"D"
"8306","20182019",50,"National Hockey League",8475222,2009,8475222,"Sami Vatanen",4,106,15,69,163,"D"
"8307","20192020",47,"National Hockey League",8475222,2009,8475222,"Sami Vatanen",4,106,15,69,163,"D"
"8308","20202021",30,"National Hockey League",8475222,2009,8475222,"Sami Vatanen",4,106,15,69,163,"D"
"8309","20202021",9,"National Hockey League",8475222,2009,8475222,"Sami Vatanen",4,106,15,69,163,"D"
"8310","20132014",3,"National Hockey League",8475253,2009,8475253,"Garrett Wilson",4,107,16,74,199,"LW"
"8311","20142015",2,"National Hockey League",8475253,2009,8475253,"Garrett Wilson",4,107,16,74,199,"LW"
"8312","20152016",29,"National Hockey League",8475253,2009,8475253,"Garrett Wilson",4,107,16,74,199,"LW"
"8313","20182019",50,"National Hockey League",8475253,2009,8475253,"Garrett Wilson",4,107,16,74,199,"LW"
"8314","20112012",5,"National Hockey League",8475283,2009,8475283,"Lane MacDermid",4,112,21,75,205,"LW"
"8315","20122013",3,"National Hockey League",8475283,2009,8475283,"Lane MacDermid",4,112,21,75,205,"LW"
"8316","20122013",6,"National Hockey League",8475283,2009,8475283,"Lane MacDermid",4,112,21,75,205,"LW"
"8317","20132014",6,"National Hockey League",8475283,2009,8475283,"Lane MacDermid",4,112,21,75,205,"LW"
"8318","20132014",1,"National Hockey League",8475283,2009,8475283,"Lane MacDermid",4,112,21,75,205,"LW"
"8319","20142015",22,"National Hockey League",8475274,2009,8475274,"Seth Helgeson",4,114,23,77,220,"D"
"8320","20152016",19,"National Hockey League",8475274,2009,8475274,"Seth Helgeson",4,114,23,77,220,"D"
"8321","20162017",9,"National Hockey League",8475274,2009,8475274,"Seth Helgeson",4,114,23,77,220,"D"
"8322","20132014",9,"National Hockey League",8475275,2009,8475275,"Patrick Wey",4,115,24,75,203,"D"
"8323","20182019",3,"National Hockey League",8475277,2009,8475277,"Edward Pasquale",4,117,26,75,215,"G"
"8324","20152016",56,"National Hockey League",8475278,2009,8475278,"Byron Froese",4,119,28,72,176,"C"
"8325","20162017",2,"National Hockey League",8475278,2009,8475278,"Byron Froese",4,119,28,72,176,"C"
"8326","20162017",4,"National Hockey League",8475278,2009,8475278,"Byron Froese",4,119,28,72,176,"C"
"8327","20172018",48,"National Hockey League",8475278,2009,8475278,"Byron Froese",4,119,28,72,176,"C"
"8328","20202021",6,"National Hockey League",8475278,2009,8475278,"Byron Froese",4,119,28,72,176,"C"
"8329","20222023",9,"National Hockey League",8475278,2009,8475278,"Byron Froese",4,119,28,72,176,"C"
"8330","20132014",1,"National Hockey League",8475279,2009,8475279,"Ben Chiarot",4,120,29,74,211,"D"
"8331","20142015",40,"National Hockey League",8475279,2009,8475279,"Ben Chiarot",4,120,29,74,211,"D"
"8332","20152016",70,"National Hockey League",8475279,2009,8475279,"Ben Chiarot",4,120,29,74,211,"D"
"8333","20162017",59,"National Hockey League",8475279,2009,8475279,"Ben Chiarot",4,120,29,74,211,"D"
"8334","20172018",57,"National Hockey League",8475279,2009,8475279,"Ben Chiarot",4,120,29,74,211,"D"
"8335","20182019",78,"National Hockey League",8475279,2009,8475279,"Ben Chiarot",4,120,29,74,211,"D"
"8336","20192020",69,"National Hockey League",8475279,2009,8475279,"Ben Chiarot",4,120,29,74,211,"D"
"8337","20202021",41,"National Hockey League",8475279,2009,8475279,"Ben Chiarot",4,120,29,74,211,"D"
"8338","20212022",54,"National Hockey League",8475279,2009,8475279,"Ben Chiarot",4,120,29,74,211,"D"
"8339","20212022",20,"National Hockey League",8475279,2009,8475279,"Ben Chiarot",4,120,29,74,211,"D"
"8340","20222023",60,"National Hockey League",8475279,2009,8475279,"Ben Chiarot",4,120,29,74,211,"D"
"8341","20092010",1,"National Hockey League",8475270,2009,8475270,"Anton Klementyev",5,122,2,73,198,"D"
"8342","20112012",61,"National Hockey League",8475264,2009,8475264,"Roman Horak",5,127,7,72,170,"C"
"8343","20122013",20,"National Hockey League",8475264,2009,8475264,"Roman Horak",5,127,7,72,170,"C"
"8344","20132014",1,"National Hockey League",8475264,2009,8475264,"Roman Horak",5,127,7,72,170,"C"
"8345","20132014",2,"National Hockey League",8475264,2009,8475264,"Roman Horak",5,127,7,72,170,"C"
"8346","20102011",24,"National Hockey League",8475266,2009,8475266,"Tomas Vincour",5,129,9,74,199,"C"
"8347","20112012",47,"National Hockey League",8475266,2009,8475266,"Tomas Vincour",5,129,9,74,199,"C"
"8348","20122013",15,"National Hockey League",8475266,2009,8475266,"Tomas Vincour",5,129,9,74,199,"C"
"8349","20122013",2,"National Hockey League",8475266,2009,8475266,"Tomas Vincour",5,129,9,74,199,"C"
"8350","20142015",7,"National Hockey League",8475266,2009,8475266,"Tomas Vincour",5,129,9,74,199,"C"
"8351","20112012",1,"National Hockey League",8474884,2009,8474884,"Mike Hoffman",5,130,10,71,176,"F"
"8352","20122013",3,"National Hockey League",8474884,2009,8474884,"Mike Hoffman",5,130,10,71,176,"F"
"8353","20132014",25,"National Hockey League",8474884,2009,8474884,"Mike Hoffman",5,130,10,71,176,"F"
"8354","20142015",79,"National Hockey League",8474884,2009,8474884,"Mike Hoffman",5,130,10,71,176,"F"
"8355","20152016",78,"National Hockey League",8474884,2009,8474884,"Mike Hoffman",5,130,10,71,176,"F"
"8356","20162017",74,"National Hockey League",8474884,2009,8474884,"Mike Hoffman",5,130,10,71,176,"F"
"8357","20172018",82,"National Hockey League",8474884,2009,8474884,"Mike Hoffman",5,130,10,71,176,"F"
"8358","20182019",82,"National Hockey League",8474884,2009,8474884,"Mike Hoffman",5,130,10,71,176,"F"
"8359","20192020",69,"National Hockey League",8474884,2009,8474884,"Mike Hoffman",5,130,10,71,176,"F"
"8360","20202021",52,"National Hockey League",8474884,2009,8474884,"Mike Hoffman",5,130,10,71,176,"F"
"8361","20212022",67,"National Hockey League",8474884,2009,8474884,"Mike Hoffman",5,130,10,71,176,"F"
"8362","20222023",46,"National Hockey League",8474884,2009,8474884,"Mike Hoffman",5,130,10,71,176,"F"
"8363","20112012",43,"National Hockey League",8475268,2009,8475268,"Gabriel Bourque",5,132,12,69,185,"LW"
"8364","20122013",34,"National Hockey League",8475268,2009,8475268,"Gabriel Bourque",5,132,12,69,185,"LW"
"8365","20132014",74,"National Hockey League",8475268,2009,8475268,"Gabriel Bourque",5,132,12,69,185,"LW"
"8366","20142015",69,"National Hockey League",8475268,2009,8475268,"Gabriel Bourque",5,132,12,69,185,"LW"
"8367","20152016",22,"National Hockey League",8475268,2009,8475268,"Gabriel Bourque",5,132,12,69,185,"LW"
"8368","20162017",6,"National Hockey League",8475268,2009,8475268,"Gabriel Bourque",5,132,12,69,185,"LW"
"8369","20172018",58,"National Hockey League",8475268,2009,8475268,"Gabriel Bourque",5,132,12,69,185,"LW"
"8370","20182019",55,"National Hockey League",8475268,2009,8475268,"Gabriel Bourque",5,132,12,69,185,"LW"
"8371","20192020",52,"National Hockey League",8475268,2009,8475268,"Gabriel Bourque",5,132,12,69,185,"LW"
"8372","20132014",7,"National Hockey League",8475260,2009,8475260,"Corban Knight",5,135,15,73,180,"C"
"8373","20142015",2,"National Hockey League",8475260,2009,8475260,"Corban Knight",5,135,15,73,180,"C"
"8374","20152016",20,"National Hockey League",8475260,2009,8475260,"Corban Knight",5,135,15,73,180,"C"
